id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1189056963188903936,1189056963188903936,1572328246000,2019-10-29,12:50:46,SE Asia Standard Time,530849666,_irara_,Nur Farhana Nabila,,"Tak habis lagi dikejutkan dengan berita kematian selebriti popular Korea Selatan, Sulli, 25 tahun nampaknya netizen sekali lagi dihidangkan dengan kisah pergaduhan keluarganya pula.

 https://helloworld-i4ln6sgakq-an.a.run.app/aHR0cCUzQSUyRiUyRjh4NGp0Yy5jbiUyRjQ2TkNtN0hTNDFRdg%3D%3D …",[],['https://helloworld-i4ln6sgakq-an.a.run.app/aHR0cCUzQSUyRiUyRjh4NGp0Yy5jbiUyRjQ2TkNtN0hTNDFRdg%3D%3D'],[],0,0,0,[],[],https://twitter.com/_irara_/status/1189056963188903936,False,,0,,,,,,,"[{'user_id': '530849666', 'username': '_irara_'}]",,,,
1189052848652218368,1189052848652218368,1572327265000,2019-10-29,12:34:25,SE Asia Standard Time,304998799,farihawanie,jilw's✨,,"Tak habis lagi dikejutkan dengan berita kematian selebriti popular Korea Selatan, Sulli, 25 tahun nampaknya netizen sekali lagi dihidangkan dengan kisah pergaduhan keluarganya pula.

 https://helloworld-ntjsvrx6uq-an.a.run.app/aHR0cCUzQSUyRiUyRnc5bm5sOS5jbiUyRjk2QUFLOWZsY0x0bw%3D%3D …",[],['https://helloworld-ntjsvrx6uq-an.a.run.app/aHR0cCUzQSUyRiUyRnc5bm5sOS5jbiUyRjk2QUFLOWZsY0x0bw%3D%3D'],[],0,1,1,[],[],https://twitter.com/farihawanie/status/1189052848652218368,False,,0,,,,,,,"[{'user_id': '304998799', 'username': 'farihawanie'}]",,,,
1188944748326854656,1188944748326854656,1572301492000,2019-10-29,05:24:52,SE Asia Standard Time,2438141006,keponewsdotcom,KepoNews,,"Setelah Kematian Sulli, Korea Selatan Membuat Sulli s Law, Laporkan Netizen Nyinyir  https://goo.gl/fb/LthMds ",[],['https://goo.gl/fb/LthMds'],[],0,0,0,[],[],https://twitter.com/keponewsdotcom/status/1188944748326854656,False,,0,,,,,,,"[{'user_id': '2438141006', 'username': 'keponewsdotcom'}]",,,,
1188920623688568835,1188920623688568835,1572295740000,2019-10-29,03:49:00,SE Asia Standard Time,1692731503,beritahariansg,Berita Harian SG,,"Penyanyi Twice, Mina, jadi tumpuan selepas kematian Sulli, Berita Gah! -  http://bit.ly/2JwOnyi  pic.twitter.com/Ox2hxE5HlQ",[],['http://bit.ly/2JwOnyi'],['https://pbs.twimg.com/media/EH_lAXMWoAIsLdE.jpg'],0,0,0,[],[],https://twitter.com/BeritaHarianSG/status/1188920623688568835,False,,0,,,,,,,"[{'user_id': '1692731503', 'username': 'BeritaHarianSG'}]",,,,
1188713443248857088,1188637120493019137,1572246344000,2019-10-28,14:05:44,SE Asia Standard Time,1142992353298243584,nabilahazhar14,Nabilah Azhar,,"Lain lah, mamat sado bodoh tu ramai kot dia bodyshame kan..sulli punya kematian pun dia make fun, sherry pun body dia bodyshame.. siap petik2 nama perempuan sbb ade dlm porn la.. bodoh tau tak bodoh? Baru dia pikir malu org cmne kene bodyshame cmtu",['abdulazimaazis'],[],[],0,0,1,[],[],https://twitter.com/NabilahAzhar14/status/1188713443248857088,False,,0,,,,,,,"[{'user_id': '1142992353298243584', 'username': 'NabilahAzhar14'}, {'user_id': '1107308154340012037', 'username': 'abdulazimaazis'}]",,,,
1188712738039558144,1188710774119620608,1572246176000,2019-10-28,14:02:56,SE Asia Standard Time,155656203,syakirinnorjaya,Syakirin Norjaya (RIN),,Yes true! Kena ugut bunuh lagi takut daripada dimalukan. Dia sendiri yang cari populariti murahan kan. Dasar sado tak ada otak. Sya geram dengan dia sebab dia mempersendakan kematian Sulli.,['wawanzri'],[],[],1,0,0,[],[],https://twitter.com/SyakirinNorjaya/status/1188712738039558144,False,,0,,,,,,,"[{'user_id': '155656203', 'username': 'SyakirinNorjaya'}, {'user_id': '492734370', 'username': 'wawanzri'}]",,,,
1188704652960731137,1188693445650481152,1572244248000,2019-10-28,13:30:48,SE Asia Standard Time,155656203,syakirinnorjaya,Syakirin Norjaya (RIN),,Ye lah tapi si sado tu melebih. Dia main2 pasal kematian Sulli bena,['faizrsam'],[],[],0,0,0,[],[],https://twitter.com/SyakirinNorjaya/status/1188704652960731137,False,,0,,,,,,,"[{'user_id': '155656203', 'username': 'SyakirinNorjaya'}, {'user_id': '591839294', 'username': 'FaizRSam'}]",,,,
1188662681814700033,1188662681814700033,1572234242000,2019-10-28,10:44:02,SE Asia Standard Time,22126902,republikaonline,Republika.co.id,,Komentar pedas warganet diduga memicu kematian bintang Korea Sulli.  http://republika.co.id/berita/senggang/blitz/19/10/28/q02ffa328-kolom-komentar-portal-korea-ditutup-mulai-bulan-ini …,[],['http://republika.co.id/berita/senggang/blitz/19/10/28/q02ffa328-kolom-komentar-portal-korea-ditutup-mulai-bulan-ini'],[],0,1,8,[],[],https://twitter.com/republikaonline/status/1188662681814700033,False,,0,,,,,,,"[{'user_id': '22126902', 'username': 'republikaonline'}]",,,,
1188393181735292929,1188384265479708672,1572169988000,2019-10-27,16:53:08,SE Asia Standard Time,1290219151,spprms,Septi P. P Shanti,,"Dia menyalah persepsikan kematian sulli sih menurutku, dia kan sekarang jadi podcaster nah aku ga pernah lihat isinya cuma lihat pas sulli itu tok",['yeyen_azizah'],[],[],1,0,0,[],[],https://twitter.com/spprms/status/1188393181735292929,False,,0,,,,,,,"[{'user_id': '1290219151', 'username': 'spprms'}, {'user_id': '399865851', 'username': 'Yeyen_Azizah'}]",,,,
1188344056751054849,1188344056751054849,1572158276000,2019-10-27,13:37:56,SE Asia Standard Time,1420814035,firly_pakamundi,Aprilla Handayani,,":: ..... Jika km ingin berkomentar buruk tentang seseorang, Ingatlah Sulli, artis yg penuh talenta namun memilih mengakhiri hidupnya krn bullyan. Seakan ia memilih jln kematian utk mewakili seluruh korban agar tak…  https://www.instagram.com/p/B4HJ-tKHfl5/?igshid=11bcrunhbi0om …",[],['https://www.instagram.com/p/B4HJ-tKHfl5/?igshid=11bcrunhbi0om'],[],0,0,0,[],[],https://twitter.com/firly_Pakamundi/status/1188344056751054849,False,,0,,,,,,,"[{'user_id': '1420814035', 'username': 'firly_Pakamundi'}]",,,,
1188138750791970816,1188138094391808001,1572109327000,2019-10-27,00:02:07,SE Asia Standard Time,870780011912941570,eejwithyou,🌙 moon,,Soalnya aku pernah bacaemang gaada penonton buat yang SJ karna pas recording masih hari2 kematian mendiang Sulli. Tpi di eps sblum SJ ada penonton kan ya?,['sjofficial'],[],[],1,0,0,[],[],https://twitter.com/eejwithyou/status/1188138750791970816,False,,0,,,,,,,"[{'user_id': '870780011912941570', 'username': 'eejwithyou'}, {'user_id': '965487301722701826', 'username': 'SJofficial'}]",,,,
1188119761437093890,1188119761437093890,1572104799000,2019-10-26,22:46:39,SE Asia Standard Time,1156920329022791683,cocopedia_id,Cocopedia,,"Usai Kematian #Sulli, #Kakao & #Daum Akan Hapus Fitur Komentar di Laman Mereka
Usai Kematian Sulli, Kakao & Daum Akan Hapus Fitur Komentar di Laman Mereka  pic.twitter.com/9adJGJninm",[],[],['https://pbs.twimg.com/media/EH0MnR7UYAArmrS.jpg'],0,0,0,"['#sulli', '#kakao', '#daum']",[],https://twitter.com/Cocopedia_id/status/1188119761437093890,False,,0,,,,,,,"[{'user_id': '1156920329022791683', 'username': 'Cocopedia_id'}]",,,,
1188066124455235585,1188066124455235585,1572092011000,2019-10-26,19:13:31,SE Asia Standard Time,1268981768,fanandiratrians,Fanandi Ratriansyah,,"Kematian Sulli yang tragis menyadarkan kita akan dua hal: persepsi masyarakat terhadap kesehatan mental dan bahaya dari hate comment.

#mentalhealth #depresi #depression #hatecomment #suicide #korea #kpop #sulli #fx #sosialbudaya #whathefan https://whathefan.com/sosial-budaya/pembunuh-bernama-netizen/ …",[],['https://whathefan.com/sosial-budaya/pembunuh-bernama-netizen/'],[],0,1,1,"['#mentalhealth', '#depresi', '#depression', '#hatecomment', '#suicide', '#korea', '#kpop', '#sulli', '#fx', '#sosialbudaya', '#whathefan']",[],https://twitter.com/FanandiRatrians/status/1188066124455235585,False,,0,,,,,,,"[{'user_id': '1268981768', 'username': 'FanandiRatrians'}]",,,,
1188062399661625344,1188062399661625344,1572091123000,2019-10-26,18:58:43,SE Asia Standard Time,153614255,innabonina,LiLCunT OG TriLLa✌🏽FUCK Khilafah-Sharia🖕🏽,,"Film ‘Joker’, Kematian Sulli, dan Gagal Paham Gangguan Jiwa  https://magdalene.co/story/joker-sulli-gangguan-jiwa …",[],['https://magdalene.co/story/joker-sulli-gangguan-jiwa'],[],0,0,0,[],[],https://twitter.com/InnaBonina/status/1188062399661625344,False,,0,,,,,,,"[{'user_id': '153614255', 'username': 'InnaBonina'}]",,,,
1187971445109837824,1187970765116698624,1572069438000,2019-10-26,12:57:18,SE Asia Standard Time,1068296577595240448,taengwendy,Naomi SoneLuvies,,"Entahlah, sejak kematian sulli aja dia blm post ig sama sekali. Posthink aja dia ada job individu :""(",['paisipal'],[],[],0,0,0,[],[],https://twitter.com/taengwendy/status/1187971445109837824,False,,0,,,,,,,"[{'user_id': '1068296577595240448', 'username': 'taengwendy'}, {'user_id': '1547240786', 'username': 'paIsipal'}]",,,,
1187957091761188864,1187955861357916160,1572066016000,2019-10-26,12:00:16,SE Asia Standard Time,1045522439977848832,mimithepooh3,minisus,,emang kui kenyataane ra po2 mas. jangan salah bully bisa mengakibatkan kematian. contone sulli,['smesnyangkut'],[],[],1,0,0,[],[],https://twitter.com/mimithepooh3/status/1187957091761188864,False,,0,,,,,,,"[{'user_id': '1045522439977848832', 'username': 'mimithepooh3'}, {'user_id': '1062232342956101632', 'username': 'smesnyangkut'}]",,,,
1187893814616182784,1187893814616182784,1572050930000,2019-10-26,07:48:50,SE Asia Standard Time,101714091,odiliamelisa,melisa.xls,,Bukannya kemaren kita baru menyayangkan kematian Sulli gara2 dibully ya. Kenapa sekarang yang di Jerman itu rame2 di bully cuma gara2 netizen ngerasa dia sombong? I mean????,[],[],[],1,1,0,[],[],https://twitter.com/odiliamelisa/status/1187893814616182784,False,,0,,,,,,,"[{'user_id': '101714091', 'username': 'odiliamelisa'}]",,,,
1187737550972215299,1187552165000179712,1572013673000,2019-10-25,21:27:53,SE Asia Standard Time,774788909196644353,haniwardina,chéri,,"Dah boleh nampak dah. Contohnya, kematian Sulli tu. Fuh. Sedih.","['teaicelychee', 'lel0q', 'inchethakif']",[],[],0,0,2,[],[],https://twitter.com/haniwardina/status/1187737550972215299,False,,0,,,,,,,"[{'user_id': '774788909196644353', 'username': 'haniwardina'}, {'user_id': '2504605119', 'username': 'teaicelychee'}, {'user_id': '999144630590455808', 'username': 'lel0q'}, {'user_id': '969484850', 'username': 'IncheThakif'}]",,,,
